state,frequency,pct
00011100001001001100,1,2.0E-6
00011100001011001100,3,6.0E-6
00011100001111001100,1,2.0E-6
00011100010001001100,2,4.0E-6
00011100010011001100,3,6.0E-6
00011100010101001100,1,2.0E-6
00011100010111001100,4,8.0E-6
00011100011001001100,2,4.0E-6
00011100011011001100,1,2.0E-6
00011100011101001100,1,2.0E-6
00011100011111001100,3,6.0E-6
00011100100001001100,2,4.0E-6
00011100100011001100,2,4.0E-6
00011100100101001100,2,4.0E-6
00011100100111001100,3,6.0E-6
00011100101001001100,6,1.2E-5
00011100101011001100,3,6.0E-6
00011100101101001100,1,2.0E-6
00011100101111001100,2,4.0E-6
00011100110001001100,5,1.0E-5
00011100110011001100,5,1.0E-5
00011100110101001100,3,6.0E-6
00011100110111001100,3,6.0E-6
00011100111001001100,3,6.0E-6
00011100111011001100,3,6.0E-6
00011100111101001100,3,6.0E-6
00011100111111001100,2,4.0E-6
00011101000001001100,3,6.0E-6
00011101000011001100,3,6.0E-6
00011101000101001100,4,8.0E-6
00011101000111001100,2,4.0E-6
00011101001001001100,3,6.0E-6
00011101001011001100,2,4.0E-6
00011101001101001100,2,4.0E-6
00011101001111001100,1,2.0E-6
00011101010001001100,1,2.0E-6
00011101010011001100,3,6.0E-6
00011101010101001100,3,6.0E-6
00011101010111001100,3,6.0E-6
00011101011001001100,4,8.0E-6
00011101011101001100,4,8.0E-6
00011101011111001100,2,4.0E-6
00011101100001001100,6,1.2E-5
00011101100011001100,2,4.0E-6
00011101100101001100,3,6.0E-6
00011101100111001100,3,6.0E-6
00011101101001001100,4,8.0E-6
